seed,alpha,method,VaR,lb_bound,ub_bound,CVaR_beta,CVaR_lb_bound,CVaR_ub_bound,a,b,pi,rho,mom1_pi,mom2_rho
8,0.99,LR,3791.0,1527.0,6000,4103.0,1573.0,6000,2.402688240974315,6.76524314667557,0.2620752860575478,0.09834842131356378,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.9,MLP,3135.0,797.0,6000,3921.0,1318.0,6000,0.7163281254024592,2.5449170257707503,0.21964865939157172,0.23467319164321704,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.95,MLP,3789.0,1071.0,6000,4403.0,1318.0,6000,0.7163281254024592,2.5449170257707503,0.21964865939157172,0.23467319164321704,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.99,MLP,4805.0,1270.0,6000,5145.0,1318.0,6000,0.7163281254024592,2.5449170257707503,0.21964865939157172,0.23467319164321704,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.9,RF,2973.0,814.0,6000,3694.0,1334.0,6000,0.903326838346557,3.161410638342632,0.22223497668103645,0.1974435999106707,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.95,RF,3560.0,1087.0,6000,4146.0,1334.0,6000,0.903326838346557,3.161410638342632,0.22223497668103645,0.1974435999106707,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.99,RF,4527.0,1286.0,6000,4881.0,1334.0,6000,0.903326838346557,3.161410638342632,0.22223497668103645,0.1974435999106707,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.9,AB,3026.0,797.0,6000,3779.0,1318.0,6000,0.812277087836967,2.887367024693919,0.2195554661827451,0.21278206946216463,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.95,AB,3643.0,1070.0,6000,4243.0,1318.0,6000,0.812277087836967,2.887367024693919,0.2195554661827451,0.21278206946216463,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.99,AB,4636.0,1270.0,6000,4992.0,1318.0,6000,0.812277087836967,2.887367024693919,0.2195554661827451,0.21278206946216463,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.9,KNN,3747.0,804.0,6000,4645.0,1325.0,6000,0.39371721332494,1.3899649907697924,0.22073282584817974,0.35923640943244994,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.95,KNN,4567.0,1078.0,6000,5154.0,1325.0,6000,0.39371721332494,1.3899649907697924,0.22073282584817974,0.35923640943244994,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
8,0.99,KNN,5529.0,1277.0,6000,5731.0,1325.0,6000,0.39371721332494,1.3899649907697924,0.22073282584817974,0.35923640943244994,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.9,LR,2733.0,1106.0,6000,3213.0,1597.0,6000,2.5224837827367668,6.959038817193858,0.266042057712885,0.0954059861500102,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.95,LR,3106.0,1364.0,6000,3517.0,1597.0,6000,2.5224837827367668,6.959038817193858,0.266042057712885,0.0954059861500102,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.99,LR,3781.0,1551.0,6000,4089.0,1597.0,6000,2.5224837827367668,6.959038817193858,0.266042057712885,0.0954059861500102,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.9,MLP,3227.0,864.0,6000,4000.0,1379.0,6000,0.7461405317120505,2.5021230883237497,0.22970442642331693,0.23539028870142786,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.95,MLP,3874.0,1134.0,6000,4471.0,1379.0,6000,0.7461405317120505,2.5021230883237497,0.22970442642331693,0.23539028870142786,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.99,MLP,4866.0,1331.0,6000,5189.0,1379.0,6000,0.7461405317120505,2.5021230883237497,0.22970442642331693,0.23539028870142786,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.9,RF,2899.0,797.0,6000,3606.0,1319.0,6000,0.9535208602764164,3.3869189465971035,0.2196830051107772,0.18725049549532044,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.95,RF,3469.0,1071.0,6000,4048.0,1319.0,6000,0.9535208602764164,3.3869189465971035,0.2196830051107772,0.18725049549532044,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.99,RF,4423.0,1270.0,6000,4792.0,1319.0,6000,0.9535208602764164,3.3869189465971035,0.2196830051107772,0.18725049549532044,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.9,AB,3045.0,808.0,6000,3797.0,1328.0,6000,0.8147738265506207,2.8674013145932906,0.2212751418167202,0.213575949180681,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.95,AB,3662.0,1081.0,6000,4261.0,1328.0,6000,0.8147738265506207,2.8674013145932906,0.2212751418167202,0.213575949180681,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.99,AB,4653.0,1280.0,6000,5002.0,1328.0,6000,0.8147738265506207,2.8674013145932906,0.2212751418167202,0.213575949180681,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.9,KNN,3468.0,793.0,6000,4339.0,1315.0,6000,0.4992655494975592,1.7802181460090833,0.21902571642943533,0.30492604716106436,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.95,KNN,4229.0,1067.0,6000,4850.0,1315.0,6000,0.4992655494975592,1.7802181460090833,0.21902571642943533,0.30492604716106436,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
9,0.99,KNN,5256.0,1266.0,6000,5532.0,1315.0,6000,0.4992655494975592,1.7802181460090833,0.21902571642943533,0.30492604716106436,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.9,LR,2748.0,1106.0,6000,3234.0,1596.0,6000,2.452141355523695,6.769800871918224,0.2659029188262326,0.09782876656408711,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.95,LR,3126.0,1363.0,6000,3544.0,1596.0,6000,2.452141355523695,6.769800871918224,0.2659029188262326,0.09782876656408711,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.99,LR,3809.0,1550.0,6000,4125.0,1596.0,6000,2.452141355523695,6.769800871918224,0.2659029188262326,0.09782876656408711,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.9,MLP,3215.0,764.0,6000,4042.0,1288.0,6000,0.6088748954968074,2.228326934265575,0.2146040119915618,0.2606065681100555,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.95,MLP,3916.0,1039.0,6000,4545.0,1288.0,6000,0.6088748954968074,2.228326934265575,0.2146040119915618,0.2606065681100555,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.99,MLP,4961.0,1240.0,6000,5284.0,1288.0,6000,0.6088748954968074,2.228326934265575,0.2146040119915618,0.2606065681100555,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.9,RF,2978.0,825.0,6000,3698.0,1342.0,6000,0.9185671683781816,3.1854935462050045,0.22381909826874297,0.19592243429683873,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.95,RF,3562.0,1097.0,6000,4145.0,1343.0,6000,0.9185671683781816,3.1854935462050045,0.22381909826874297,0.19592243429683873,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.99,RF,4523.0,1295.0,6000,4886.0,1343.0,6000,0.9185671683781816,3.1854935462050045,0.22381909826874297,0.19592243429683873,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.9,AB,3082.0,823.0,6000,3834.0,1342.0,6000,0.806692922588843,2.8024274970005805,0.22351510307340008,0.2169611355237881,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.95,AB,3703.0,1095.0,6000,4299.0,1342.0,6000,0.806692922588843,2.8024274970005805,0.22351510307340008,0.2169611355237881,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.99,AB,4693.0,1294.0,6000,5035.0,1342.0,6000,0.806692922588843,2.8024274970005805,0.22351510307340008,0.2169611355237881,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.9,KNN,3684.0,801.0,6000,4581.0,1322.0,6000,0.41367995478772485,1.4647081950422007,0.22023134825737725,0.3474166609736379,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.95,KNN,4494.0,1075.0,6000,5090.0,1322.0,6000,0.41367995478772485,1.4647081950422007,0.22023134825737725,0.3474166609736379,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
10,0.99,KNN,5475.0,1274.0,6000,5702.0,1322.0,6000,0.41367995478772485,1.4647081950422007,0.22023134825737725,0.3474166609736379,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.9,LR,2719.0,1086.0,6000,3203.0,1579.0,6000,2.460630106304348,6.894120000902817,0.26303536471900074,0.0965740350705301,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.95,LR,3095.0,1345.0,6000,3509.0,1579.0,6000,2.460630106304348,6.894120000902817,0.26303536471900074,0.0965740350705301,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.99,LR,3776.0,1533.0,6000,4083.0,1579.0,6000,2.460630106304348,6.894120000902817,0.26303536471900074,0.0965740350705301,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.9,MLP,3229.0,789.0,6000,4044.0,1311.0,6000,0.6346011423321433,2.270109083554083,0.21847313259570553,0.25610095042917985,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.95,MLP,3918.0,1064.0,6000,4544.0,1311.0,6000,0.6346011423321433,2.270109083554083,0.21847313259570553,0.25610095042917985,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.99,MLP,4951.0,1263.0,6000,5273.0,1311.0,6000,0.6346011423321433,2.270109083554083,0.21847313259570553,0.25610095042917985,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.9,RF,2898.0,801.0,6000,3603.0,1320.0,6000,0.9615236659114766,3.40603169856982,0.22015145445687329,0.18630455246298833,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.95,RF,3466.0,1074.0,6000,4045.0,1321.0,6000,0.9615236659114766,3.40603169856982,0.22015145445687329,0.18630455246298833,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.99,RF,4418.0,1273.0,6000,4783.0,1321.0,6000,0.9615236659114766,3.40603169856982,0.22015145445687329,0.18630455246298833,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.9,AB,3046.0,809.0,6000,3796.0,1329.0,6000,0.8166463249331587,2.870683509028141,0.22147363043349863,0.21334107805997768,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.95,AB,3662.0,1082.0,6000,4261.0,1329.0,6000,0.8166463249331587,2.870683509028141,0.22147363043349863,0.21334107805997768,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.99,AB,4652.0,1281.0,6000,5004.0,1329.0,6000,0.8166463249331587,2.870683509028141,0.22147363043349863,0.21334107805997768,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.9,KNN,3513.0,832.0,6000,4369.0,1350.0,6000,0.517917711907799,1.7850997190222717,0.22488657921214195,0.30275347342578746,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.95,KNN,4262.0,1104.0,6000,4872.0,1350.0,6000,0.517917711907799,1.7850997190222717,0.22488657921214195,0.30275347342578746,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
11,0.99,KNN,5270.0,1302.0,6000,5537.0,1350.0,6000,0.517917711907799,1.7850997190222717,0.22488657921214195,0.30275347342578746,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.9,LR,2738.0,1108.0,6000,3220.0,1597.0,6000,2.5117797392823586,6.919236676755874,0.26633181711049375,0.09586793463985424,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.95,LR,3112.0,1366.0,6000,3524.0,1597.0,6000,2.5117797392823586,6.919236676755874,0.26633181711049375,0.09586793463985424,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.99,LR,3788.0,1553.0,6000,4102.0,1597.0,6000,2.5117797392823586,6.919236676755874,0.26633181711049375,0.09586793463985424,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.9,MLP,3364.0,862.0,6000,4171.0,1375.0,6000,0.6402895683730981,2.1517839995807146,0.22932403204631105,0.2637079640149481,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.95,MLP,4053.0,1132.0,6000,4660.0,1376.0,6000,0.6402895683730981,2.1517839995807146,0.22932403204631105,0.2637079640149481,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.99,MLP,5057.0,1329.0,6000,5360.0,1376.0,6000,0.6402895683730981,2.1517839995807146,0.22932403204631105,0.2637079640149481,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.9,RF,2940.0,825.0,6000,3645.0,1344.0,6000,0.9646458064296527,3.344449786337055,0.2238627075363371,0.18835599821604906,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.95,RF,3510.0,1098.0,6000,4086.0,1344.0,6000,0.9646458064296527,3.344449786337055,0.2238627075363371,0.18835599821604906,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.99,RF,4459.0,1296.0,6000,4820.0,1344.0,6000,0.9646458064296527,3.344449786337055,0.2238627075363371,0.18835599821604906,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.9,AB,3036.0,822.0,6000,3775.0,1341.0,6000,0.8497196479584718,2.9549834903989916,0.2233340203055385,0.2081294038786047,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.95,AB,3642.0,1094.0,6000,4233.0,1341.0,6000,0.8497196479584718,2.9549834903989916,0.2233340203055385,0.2081294038786047,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.99,AB,4621.0,1292.0,6000,4976.0,1341.0,6000,0.8497196479584718,2.9549834903989916,0.2233340203055385,0.2081294038786047,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.9,KNN,3403.0,840.0,6000,4232.0,1357.0,6000,0.5881671144623088,2.013040879176315,0.2261130658911933,0.27768459965835246,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.95,KNN,4116.0,1112.0,6000,4730.0,1357.0,6000,0.5881671144623088,2.013040879176315,0.2261130658911933,0.27768459965835246,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
12,0.99,KNN,5129.0,1309.0,6000,5427.0,1357.0,6000,0.5881671144623088,2.013040879176315,0.2261130658911933,0.27768459965835246,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.9,LR,2749.0,1111.0,6000,3232.0,1601.0,6000,2.4803747263266076,6.81977443648924,0.2667026821724237,0.09708597265853776,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.95,LR,3125.0,1368.0,6000,3542.0,1601.0,6000,2.4803747263266076,6.81977443648924,0.2667026821724237,0.09708597265853776,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.99,LR,3806.0,1555.0,6000,4111.0,1601.0,6000,2.4803747263266076,6.81977443648924,0.2667026821724237,0.09708597265853776,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.9,MLP,3169.0,790.0,6000,3971.0,1312.0,6000,0.6779601132324867,2.4242441586894725,0.21854141565360524,0.24377138087555092,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.95,MLP,3840.0,1064.0,6000,4456.0,1312.0,6000,0.6779601132324867,2.4242441586894725,0.21854141565360524,0.24377138087555092,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.99,MLP,4865.0,1263.0,6000,5199.0,1312.0,6000,0.6779601132324867,2.4242441586894725,0.21854141565360524,0.24377138087555092,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.9,RF,2915.0,789.0,6000,3632.0,1311.0,6000,0.9153369714546303,3.2766318967343313,0.2183549067839522,0.19260516104535413,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.95,RF,3496.0,1063.0,6000,4079.0,1311.0,6000,0.9153369714546303,3.2766318967343313,0.2183549067839522,0.19260516104535413,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.99,RF,4462.0,1262.0,6000,4821.0,1311.0,6000,0.9153369714546303,3.2766318967343313,0.2183549067839522,0.19260516104535413,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.9,AB,2996.0,789.0,6000,3742.0,1311.0,6000,0.8274825627189283,2.9621145139109415,0.21835634395591672,0.20878582978918042,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.95,AB,3606.0,1063.0,6000,4207.0,1311.0,6000,0.8274825627189283,2.9621145139109415,0.21835634395591672,0.20878582978918042,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.99,AB,4597.0,1262.0,6000,4952.0,1311.0,6000,0.8274825627189283,2.9621145139109415,0.21835634395591672,0.20878582978918042,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.9,KNN,3380.0,778.0,6000,4241.0,1301.0,6000,0.5280992124970556,1.9082241391023842,0.21676072355106715,0.29100870252345407,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.95,KNN,4125.0,1053.0,6000,4752.0,1301.0,6000,0.5280992124970556,1.9082241391023842,0.21676072355106715,0.29100870252345407,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
13,0.99,KNN,5166.0,1253.0,6000,5450.0,1301.0,6000,0.5280992124970556,1.9082241391023842,0.21676072355106715,0.29100870252345407,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.9,LR,2750.0,1100.0,6000,3237.0,1591.0,6000,2.413676868144216,6.690896904526217,0.265105970736318,0.09896508477227144,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.95,LR,3130.0,1358.0,6000,3553.0,1591.0,6000,2.413676868144216,6.690896904526217,0.265105970736318,0.09896508477227144,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.99,LR,3818.0,1546.0,6000,4129.0,1591.0,6000,2.413676868144216,6.690896904526217,0.265105970736318,0.09896508477227144,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.9,MLP,3212.0,750.0,6000,4048.0,1276.0,6000,0.592853157830237,2.195710670677726,0.21260160939096973,0.2639522640413918,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.95,MLP,3921.0,1026.0,6000,4553.0,1276.0,6000,0.592853157830237,2.195710670677726,0.21260160939096973,0.2639522640413918,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.99,MLP,4973.0,1227.0,6000,5294.0,1276.0,6000,0.592853157830237,2.195710670677726,0.21260160939096973,0.2639522640413918,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.9,RF,2943.0,814.0,6000,3652.0,1332.0,6000,0.9372731556435178,3.2815846456482247,0.22216277480519508,0.1916128084103931,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.95,RF,3519.0,1087.0,6000,4100.0,1332.0,6000,0.9372731556435178,3.2815846456482247,0.22216277480519508,0.1916128084103931,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.99,RF,4477.0,1285.0,6000,4834.0,1333.0,6000,0.9372731556435178,3.2815846456482247,0.22216277480519508,0.1916128084103931,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.9,AB,3047.0,807.0,6000,3797.0,1326.0,6000,0.8121423720202997,2.859992052482303,0.22116357358848754,0.2140349375984533,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.95,AB,3664.0,1081.0,6000,4265.0,1326.0,6000,0.8121423720202997,2.859992052482303,0.22116357358848754,0.2140349375984533,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.99,AB,4656.0,1279.0,6000,5004.0,1327.0,6000,0.8121423720202997,2.859992052482303,0.22116357358848754,0.2140349375984533,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.9,KNN,3635.0,837.0,6000,4506.0,1353.0,6000,0.46572926776325874,1.598205744102527,0.22565113004320914,0.32637767972469145,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.95,KNN,4411.0,1109.0,6000,5009.0,1354.0,6000,0.46572926776325874,1.598205744102527,0.22565113004320914,0.32637767972469145,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
14,0.99,KNN,5397.0,1306.0,6000,5629.0,1354.0,6000,0.46572926776325874,1.598205744102527,0.22565113004320914,0.32637767972469145,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.9,LR,2719.0,1065.0,6000,3210.0,1558.0,6000,2.337079445261331,6.657560379790037,0.2598302423130082,0.10005363049637063,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.95,LR,3102.0,1325.0,6000,3529.0,1558.0,6000,2.337079445261331,6.657560379790037,0.2598302423130082,0.10005363049637063,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.99,LR,3797.0,1514.0,6000,4110.0,1559.0,6000,2.337079445261331,6.657560379790037,0.2598302423130082,0.10005363049637063,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.9,MLP,3299.0,784.0,6000,4139.0,1307.0,6000,0.581677643507795,2.090477906524145,0.21768105659150055,0.2723196189200923,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.95,MLP,4015.0,1059.0,6000,4643.0,1307.0,6000,0.581677643507795,2.090477906524145,0.21768105659150055,0.2723196189200923,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.99,MLP,5054.0,1258.0,6000,5366.0,1307.0,6000,0.581677643507795,2.090477906524145,0.21768105659150055,0.2723196189200923,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.9,RF,2899.0,786.0,6000,3612.0,1309.0,6000,0.9290262577176955,3.3324855923641534,0.21800391278974202,0.19005944080206602,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.95,RF,3475.0,1061.0,6000,4059.0,1309.0,6000,0.9290262577176955,3.3324855923641534,0.21800391278974202,0.19005944080206602,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.99,RF,4437.0,1260.0,6000,4806.0,1309.0,6000,0.9290262577176955,3.3324855923641534,0.21800391278974202,0.19005944080206602,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.9,AB,2973.0,779.0,6000,3716.0,1302.0,6000,0.8325180092045097,3.005989748814605,0.21688584775301734,0.20667529122850886,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.95,AB,3580.0,1054.0,6000,4180.0,1302.0,6000,0.8325180092045097,3.005989748814605,0.21688584775301734,0.20667529122850886,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.99,AB,4571.0,1253.0,6000,4927.0,1302.0,6000,0.8325180092045097,3.005989748814605,0.21688584775301734,0.20667529122850886,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.9,KNN,3522.0,742.0,6000,4430.0,1268.0,6000,0.4251396806704249,1.5867629580438105,0.21131225362978934,0.33201604432568727,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.95,KNN,4331.0,1018.0,6000,4958.0,1268.0,6000,0.4251396806704249,1.5867629580438105,0.21131225362978934,0.33201604432568727,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
15,0.99,KNN,5367.0,1220.0,6000,5617.0,1268.0,6000,0.4251396806704249,1.5867629580438105,0.21131225362978934,0.33201604432568727,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.9,LR,2731.0,1086.0,6000,3222.0,1579.0,6000,2.4079796381112546,6.747094188535642,0.2630213238808138,0.09847294240008396,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.95,LR,3111.0,1345.0,6000,3533.0,1579.0,6000,2.4079796381112546,6.747094188535642,0.2630213238808138,0.09847294240008396,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.99,LR,3799.0,1533.0,6000,4106.0,1579.0,6000,2.4079796381112546,6.747094188535642,0.2630213238808138,0.09847294240008396,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.9,MLP,3185.0,794.0,6000,3985.0,1314.0,6000,0.6726634805322041,2.3967144838067496,0.2191530298149757,0.24573780286895616,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
16,0.95,MLP,3857.0,1068.0,6000,4477.0,1315.0,6000,0.6726634805322041,2.3967144838067496,0.2191530298149757,0.24573780286895616,<function <lambda> at 0x7f5051fa9d80>,<function <lambda> at 0x7f50349141f0>
