id_setting,n_data,alpha,n_seed,method,minVar,minCVar,beta_var,p1,p2,rho,a,b,NoExcVaR
NC,500,0.9,0,RandomForest,61,106.0,190,0.2109024638582866,0.05900585858587589,0.08728386679302307,2.2053798531580875,8.251491121306278,118
NC,500,0.9,0,AdaBoostClassifier,61,106.0,186,0.21043192941327035,0.057634067497161635,0.08036379091126279,2.408059894124246,9.03535508992241,124
NC,1000,0.9,0,real,117,205.0,374,0.20597204062966398,0.056766294784024535,0.08769200440075056,2.1428400581831166,8.26070815392094,219
NC,1000,0.9,0,KNN,111,201.0,278,0.20074055903746474,0.04354725010833764,0.020259295336685686,9.707825148771834,38.652233203760915,213
NC,1000,0.9,0,MLP,114,204.0,349,0.20324310051163522,0.0523309924008387,0.06807182618606844,2.7824723106773526,10.907893087579874,215
NC,1000,0.9,0,LogisticRegression,113,201.0,337,0.20196828761267313,0.050398442762647946,0.05960681546555444,3.1863739033785583,12.590231123908625,214
NC,1000,0.9,0,RandomForest,119,208.0,336,0.20726421904125344,0.051699959161700344,0.05320265419458643,3.688485385543427,14.1075693440297,220
NC,1000,0.9,0,AdaBoostClassifier,113,203.0,374,0.20218252731818182,0.055827479070163694,0.09267987732815888,1.9793323078865575,7.810496388791814,209
NC,5000,0.9,0,real,566,1011.0,1854,0.2020448675821536,0.055423038797417015,0.09056359149909958,2.0289274717177816,8.01303744428207,1054
NC,5000,0.9,0,KNN,551,997.0,1348,0.1992392738873084,0.04248852875462754,0.01750149330910767,11.18489066110757,44.953090786430174,1033
NC,5000,0.9,0,MLP,534,981.0,1701,0.1961794044356509,0.04938080284861174,0.0690863955017927,2.643444851690284,10.831184961266905,1019
NC,5000,0.9,0,LogisticRegression,534,982.0,1687,0.19625022090648037,0.0489944360459405,0.06644191608872026,2.757460816632326,11.293279120859761,1011
NC,5000,0.9,0,RandomForest,553,997.0,1532,0.19958635605370526,0.04605162284869903,0.03891609017227955,4.929046946267947,19.76726518511655,1019
NC,5000,0.9,0,AdaBoostClassifier,536,984.0,1730,0.19661356344575875,0.050293647474991245,0.0736705460780929,2.47220829157244,10.101737514937142,1020
NC,10000,0.9,0,real,1186,2068.0,3711,0.20676976715063858,0.056715532746990094,0.08512458259896775,2.222255560643973,8.525232291497652,2077
NC,10000,0.9,0,KNN,1126,2014.0,2846,0.20138651121377615,0.04443579339670232,0.024120293951403766,8.147869580771403,32.310994975968434,2056
NC,10000,0.9,0,MLP,1160,2045.0,3645,0.2044612231553743,0.05509589999229976,0.08171503222611516,2.297663754163791,8.939986684899631,2055
NC,10000,0.9,0,LogisticRegression,1162,2047.0,3612,0.20462146427548505,0.0546310157378139,0.07840831253562931,2.405069493964988,9.348680301958662,2049
NC,10000,0.9,0,RandomForest,1153,2038.0,3060,0.2037886930523547,0.04728479530391472,0.035467794053833254,5.541950462392303,21.652642031355498,2065
NC,10000,0.9,0,AdaBoostClassifier,1150,2036.0,3649,0.2035412356475706,0.054907503318381776,0.08314283948762585,2.244549747475182,8.782944215475531,2046
TC,500,0.9,0,real,70,114.0,208,0.22618896397219024,0.06930930978946148,0.10368576738302708,1.9552962068494026,6.689229027803929,118
TC,500,0.9,0,KNN,69,113.0,158,0.22544469603014775,0.05512435032656907,0.024619485155741368,8.931720638822924,30.686512994986256,116
TC,500,0.9,0,MLP,68,113.0,172,0.2240999770692151,0.05769728064380434,0.04299813833218412,4.987753041613646,17.26906780663921,116
TC,500,0.9,0,LogisticRegression,69,113.0,172,0.22480413813249878,0.05794228614684971,0.04249442251379556,5.065399254077806,17.46710079755499,117
TC,500,0.9,0,RandomForest,65,108.0,170,0.21795354469713307,0.055242774676429775,0.04540355673127577,4.582409254766132,16.4422970015867,120
TC,500,0.9,0,AdaBoostClassifier,61,106.0,175,0.2105252741128454,0.054311078691593496,0.06010784714063024,3.291933791256154,12.344829086981159,114
TC,1000,0.9,0,real,105,195.0,379,0.19469318230358895,0.05484138822488886,0.10801834522270619,1.6077153058518374,6.649971413364755,220
TC,1000,0.9,0,KNN,74,167.0,293,0.16682144543358213,0.03605852488829441,0.059205761665786935,2.6508341465216816,13.23941389462238,190
TC,1000,0.9,0,MLP,72,166.0,349,0.16568165739291854,0.04402001351274337,0.11986871579438461,1.2165109880769653,6.125949289176176,192
TC,1000,0.9,0,LogisticRegression,73,167.0,337,0.1661174083741114,0.04217172187721567,0.10523010670309935,1.4124936334416225,7.0904901734782175,188
TC,1000,0.9,0,RandomForest,60,155.0,311,0.15442184651268984,0.03614009844752549,0.09415218924224372,1.4857083273633407,8.135393614590496,190
TC,1000,0.9,0,AdaBoostClassifier,77,170.0,372,0.1698969173111473,0.04860009446820774,0.1399337617343546,1.0442269312836874,5.1020113146255825,192
TC,5000,0.9,0,real,622,1060.0,2015,0.21197035373192413,0.06327452664010556,0.1098133025752321,1.7183090275006958,6.388055834943079,1082
TC,5000,0.9,0,KNN,713,1143.0,1682,0.22846208930426365,0.05863142411134265,0.03651558095344116,6.028102460343273,20.357467586455115,1170
TC,5000,0.9,0,MLP,644,1081.0,2000,0.21604288676038902,0.06387112982337248,0.10153372874859194,1.9117513883358734,6.937192527395852,1096
TC,5000,0.9,0,LogisticRegression,700,1131.0,2045,0.22602259464561064,0.0681981855738021,0.09781825909056946,2.0846154873661864,7.138424763985096,1154
TC,5000,0.9,0,RandomForest,704,1135.0,1788,0.22680758886700658,0.06066850244842896,0.052614674453863405,4.083921142637871,13.922183340188056,1149
TC,5000,0.9,0,AdaBoostClassifier,699,1130.0,2092,0.22586779825942047,0.06976348272401459,0.10721793394348236,1.880755505806425,6.44604238350124,1158
TC,10000,0.9,0,real,1169,2053.0,3915,0.20528414165311668,0.05961784835061731,0.1071226860138227,1.7110619585058233,6.62402883515635,2142
TC,10000,0.9,0,KNN,1176,2060.0,3202,0.2059196049087535,0.049511756901975304,0.0434749006887275,4.530597365710228,17.47118030733889,2131
TC,10000,0.9,0,MLP,1250,2126.0,4038,0.21253043487418055,0.06357809150993474,0.10999503085917224,1.7196517121338348,6.371668070123512,2205
TC,10000,0.9,0,LogisticRegression,1135,2022.0,3852,0.2021766064975393,0.05778690484038878,0.1048443648895085,1.7261731594616827,6.811773882841087,2103
TC,10000,0.9,0,RandomForest,1181,2064.0,3454,0.2063167954324396,0.05284486964084698,0.06276786904811459,3.080664243658818,11.851053929431494,2124
TC,10000,0.9,0,AdaBoostClassifier,1130,2018.0,3934,0.20172311890076794,0.0590422357505426,0.11395340148086058,1.5685015185886577,6.207015376955336,2117
5NL,500,0.9,0,real,50,96.0,161,0.19109754962800873,0.04540846507635662,0.057512182898689215,3.1316340873299566,13.255986232377841,101
5NL,500,0.9,0,KNN,44,91.0,136,0.1809907924082663,0.037007107663118106,0.028667281439450996,6.132506104412936,27.750466740854215,103
5NL,500,0.9,0,MLP,42,89.0,132,0.17697764918897743,0.03524944361240336,0.026969985258166265,6.385044817276774,29.693210525751606,96
5NL,500,0.9,0,LogisticRegression,46,93.0,143,0.18459311403204012,0.03946389931860412,0.03580477950374234,4.970950827094417,21.95828135531518,100
5NL,500,0.9,0,RandomForest,39,85.0,145,0.17186467202880684,0.03663403773552456,0.049860967671689384,3.2750133179944196,15.780754684434283,96
5NL,500,0.9,0,AdaBoostClassifier,46,92.0,142,0.18360923970528464,0.03890638340223779,0.034650689598244494,5.115253259772361,22.744201244436493,101
5NL,1000,0.9,0,real,94,184.0,324,0.1849400295514443,0.04420359248105589,0.06634577897154555,2.6025776154031632,11.469971316894116,204
5NL,1000,0.9,0,KNN,74,168.0,268,0.16747166743252392,0.03341139713673255,0.03847689641267021,4.185053693112457,20.804568475860247,187
5NL,1000,0.9,0,MLP,77,170.0,311,0.16987778901107298,0.039159634461716636,0.07304794008289558,2.1556879807874907,10.533951985311338,182
5NL,1000,0.9,0,LogisticRegression,80,173.0,312,0.17205343577105903,0.03970068546950734,0.0708896188357554,2.2550076571895232,10.851430160129064,186
5NL,1000,0.9,0,RandomForest,82,175.0,336,0.17438463548061683,0.04360414283609442,0.09164212710376722,1.728502617268981,8.183509484629209,192
5NL,1000,0.9,0,AdaBoostClassifier,78,171.0,321,0.17055216251680533,0.040577835838318616,0.08122056324986184,1.9293121537663678,9.382840828030409,195
5NL,5000,0.9,0,real,477,930.0,1598,0.18595091930218538,0.04399586780385703,0.06221791555834493,2.8027528589169526,12.269788161237422,964
5NL,5000,0.9,0,KNN,486,938.0,1289,0.18749521816133777,0.03792163165024088,0.01816437565855269,10.134644209344147,43.91817009033977,969
5NL,5000,0.9,0,MLP,442,899.0,1587,0.17963615737844782,0.04220764824374991,0.06744046254259138,2.4839896631663425,11.343903893590621,951
5NL,5000,0.9,0,LogisticRegression,468,923.0,1609,0.18440851934707972,0.043928803292880944,0.06597186301506953,2.610851625192866,11.547125644170837,962
5NL,5000,0.9,0,RandomForest,484,936.0,1513,0.1871664307767301,0.042195892163468036,0.04709377798996496,3.787168157894679,16.447059433977145,963
5NL,5000,0.9,0,AdaBoostClassifier,471,925.0,1619,0.1848174227238137,0.044291764112817426,0.06726595118774298,2.5627453406120746,11.303616947329783,966
5NL,10000,0.9,0,real,990,1892.0,3226,0.18915306778850532,0.04520889727149023,0.0614837120992601,2.8873213565782483,12.377148790988427,1916
5NL,10000,0.9,0,KNN,969,1872.0,2672,0.18729792011212185,0.03864388341163405,0.023409756815828835,7.813550682628748,33.90368076352775,1920
5NL,10000,0.9,0,MLP,890,1802.0,3250,0.18012856546260542,0.04337156869855119,0.07397820297370032,2.2547584447915003,10.26273670652362,1827
5NL,10000,0.9,0,LogisticRegression,976,1880.0,3331,0.18792669350009436,0.046323972730845556,0.07212838260949161,2.417520520219417,10.446647284763454,1893
5NL,10000,0.9,0,RandomForest,957,1862.0,3004,0.18614807957349003,0.041699627218469766,0.046525812327765266,3.8148154772175795,16.678629773242427,1901
5NL,10000,0.9,0,AdaBoostClassifier,985,1888.0,3334,0.18872564273389184,0.046567149967397706,0.07151659031635102,2.450181524106609,10.532588006383262,1913
UI,500,0.9,1,real,52,96.0,236,0.19387795726117285,0.07179650005354558,0.21887511715279834,0.6919146343463066,2.876900738585704,112
UI,500,0.9,1,KNN,51,97.0,197,0.19217486653216564,0.05660127716058362,0.12670465503608902,1.3245402571325056,5.567829598696171,111
UI,500,0.9,1,MLP,58,104.0,227,0.2061773173048392,0.07087804320553977,0.17333209284411646,0.9833157184151042,3.78595633958361,118
UI,500,0.9,1,AdaBoostClassifier,62,106.0,255,0.2117818306477318,0.08352508587150709,0.23167480753583067,0.7023522217597147,2.61404286079729,117
UI,500,0.9,1,RandomForest,55,101.0,245,0.20006342029694793,0.07693646389889823,0.23063947719476685,0.6673657931673525,2.6684053946745947,116
UI,500,0.9,1,LogisticRegression,60,105.0,210,0.2088214815292919,0.06537742810109543,0.13177379584138954,1.3758750834867612,5.212887110202014,120
UI,500,0.9,2,real,52,97.0,239,0.19370763857602624,0.07300258401931589,0.22716609917563665,0.6590060333985762,2.743059255519539,110
UI,500,0.9,2,KNN,54,100.0,184,0.19806499502603345,0.05368410146827906,0.0910022111678994,1.9784205264121588,8.010323452072017,112
UI,500,0.9,2,MLP,47,93.0,212,0.18517347639449455,0.06082418917981288,0.1758630941611399,0.8677676050781777,3.8184737565330287,107
UI,500,0.9,2,AdaBoostClassifier,51,97.0,225,0.19211905865029016,0.06733266918776523,0.19601229696974595,0.788018726703684,3.313702009492513,108
UI,500,0.9,2,RandomForest,54,100.0,227,0.1988623974953089,0.06940025104894397,0.1873884033014568,0.8623686819111646,3.4741408479303,112
UI,500,0.9,2,LogisticRegression,48,94.0,194,0.1871146111218086,0.054572137079115395,0.128598999789154,1.267909233764968,5.508201013123124,107
UI,500,0.9,3,real,51,97.0,238,0.19283835446858222,0.0723408380629261,0.22585170478723873,0.6609889595667947,2.766695130495929,111
UI,500,0.9,3,KNN,65,109.0,216,0.21701140937416685,0.06963544190355188,0.13266141353067226,1.4188177562394892,5.1191691638892705,115
UI,500,0.9,3,MLP,54,100.0,235,0.19853102654376045,0.07240312254742905,0.20732333067619865,0.7590603159097222,3.064323510398847,115
UI,500,0.9,3,AdaBoostClassifier,60,105.0,231,0.20805374294567355,0.07305982369005,0.1806999856119149,0.9433229006850335,3.590711850970546,120
UI,500,0.9,3,RandomForest,56,101.0,238,0.20092654427241846,0.0743083125205452,0.21137194068866844,0.749656317473226,2.9813406007644154,116
UI,500,0.9,3,LogisticRegression,56,101.0,213,0.20128241654228696,0.06436826117893453,0.14837330099732815,1.1553121678121645,4.584444872559995,114
UI,500,0.9,4,real,51,97.0,238,0.19341889539546017,0.07252866060340497,0.22510246645932205,0.66582933248136,2.776592004473242,114
UI,500,0.9,4,KNN,58,103.0,217,0.20516324664356403,0.06700081647317266,0.15274827882650133,1.1379827990879479,4.408735813275907,120
UI,500,0.9,4,MLP,61,106.0,247,0.21064633479713624,0.07992360065685285,0.21381349280036543,0.7745409517128208,2.90243236228512,127
UI,500,0.9,4,AdaBoostClassifier,61,106.0,296,0.2111722263690915,0.10093975682616273,0.33825518794727866,0.4131263325103328,1.5432215244687675,119
UI,500,0.9,4,RandomForest,57,101.0,268,0.20393856270281868,0.08743038023662543,0.28235363948808134,0.5183420605488079,2.023315846935724,120
UI,500,0.9,4,LogisticRegression,62,105.0,226,0.21189175724709586,0.07218555064243166,0.16340403010773255,1.0848434402128704,4.034956661049615,122
UI,1000,0.9,1,real,92,184.0,481,0.1832450173789295,0.07181169949711862,0.2554547547473811,0.5340836444429511,2.380503895682887,218
UI,1000,0.9,1,KNN,62,157.0,351,0.15617778116505124,0.042739908259741936,0.13922851964985883,0.9655592132225287,5.216877276907989,193
UI,1000,0.9,1,MLP,65,159.0,411,0.15889605287712244,0.054118709597092744,0.21602068843228314,0.5766633698349757,3.052522877358538,188
UI,1000,0.9,1,AdaBoostClassifier,70,164.0,406,0.16373301167101545,0.053741635231149804,0.1967006171262176,0.668664029391405,3.415204107932874,186
UI,1000,0.9,1,RandomForest,61,156.0,395,0.15557084648982542,0.05058953082574329,0.20086421672927113,0.6189366741797572,3.3595508647322645,191
UI,1000,0.9,1,LogisticRegression,66,161.0,386,0.16008205590515945,0.049523369411896515,0.17773206018965157,0.7406111321101495,3.8858357730398585,190
UI,1000,0.9,2,real,129,217.0,532,0.21614362512838642,0.08938942537881386,0.25185904114395885,0.6420492122089237,2.328425683025887,221
UI,1000,0.9,2,KNN,134,222.0,467,0.22104899532685407,0.07743262954967513,0.1659247284858843,1.111175546286391,3.9156536619052793,230
UI,1000,0.9,2,MLP,135,222.0,537,0.22166613528022133,0.09194115897867934,0.2481030487756476,0.6717776831610289,2.3588055963869428,228
UI,1000,0.9,2,AdaBoostClassifier,131,219.0,569,0.2185185222441838,0.0980768260276316,0.2947064385722619,0.5229600937216146,1.8702470748920443,228
UI,1000,0.9,2,RandomForest,138,226.0,518,0.22509503157846641,0.08890709034051446,0.21922787449476355,0.8016677927075622,2.759795945900577,231
UI,1000,0.9,2,LogisticRegression,135,222.0,504,0.22189255439578603,0.08513299356820142,0.20790842000963244,0.8453684751805558,2.9644415361391863,223
UI,1000,0.9,3,real,132,220.0,534,0.21927944075011163,0.0906760354958115,0.24879419155512889,0.6620893700710178,2.357297070381374,218
UI,1000,0.9,3,KNN,121,210.0,469,0.20900446966677536,0.07478617252742017,0.18813817394249466,0.9019049501883679,3.4133374540759305,226
UI,1000,0.9,3,MLP,135,223.0,555,0.22207231367189004,0.0958380634480455,0.26929250951784167,0.602578598711426,2.110855546896498,222
UI,1000,0.9,3,AdaBoostClassifier,124,213.0,551,0.21234372932955523,0.09264592050263498,0.28433459347163914,0.5344656079949187,1.982517632736725,223
UI,1000,0.9,3,RandomForest,133,221.0,560,0.2202535881697713,0.09659129773556369,0.2799528945292677,0.5664987279301249,2.00553077968211,224
UI,1000,0.9,3,LogisticRegression,133,220.0,509,0.2198809848764091,0.08557323064808418,0.2170166086047478,0.7933178955690806,2.8146243556219295,227
UI,1000,0.9,4,real,107,197.0,505,0.19631054774123988,0.07931787872493298,0.25847338153703225,0.5631895082175716,2.3056808336854187,222
UI,1000,0.9,4,KNN,106,196.0,360,0.19573869067516106,0.052110450456686434,0.08764053074343829,2.037687887313598,8.372557937502686,220
UI,1000,0.9,4,MLP,105,195.0,462,0.19460998666937712,0.07017739503602595,0.206105517783338,0.7496150334203762,3.102268655842222,217
UI,1000,0.9,4,AdaBoostClassifier,95,187.0,456,0.18611407336162672,0.06731927745542687,0.21574975603881238,0.6765245538085732,2.9584748935145773,215
UI,1000,0.9,4,RandomForest,100,191.0,436,0.19088792939392804,0.06425249821872125,0.1800864075686158,0.869091732437656,3.6837982024619786,211
UI,1000,0.9,4,LogisticRegression,103,194.0,433,0.1930906858689135,0.06413708038473606,0.17234863511084772,0.9272586905291904,3.874934053015544,221
UI,5000,0.9,1,real,551,995.0,2463,0.19919402279742718,0.07738315151535685,0.23637095063793795,0.643523841897273,2.587114471741164,1051
UI,5000,0.9,1,KNN,572,1016.0,2196,0.2030636282735366,0.06763081379588443,0.1631105100728342,1.0418814594648076,4.088931322332437,1060
UI,5000,0.9,1,MLP,552,998.0,2527,0.19952002896056645,0.08010269207168957,0.2522947796847296,0.591301046330364,2.3723164381439927,1048
UI,5000,0.9,1,AdaBoostClassifier,567,1012.0,2552,0.20221046795335287,0.0817026918534357,0.25299569597603716,0.5970539905712956,2.355582421451763,1072
UI,5000,0.9,1,RandomForest,588,1030.0,2272,0.20586271492709698,0.07122200176736587,0.17642506520966436,0.9609936764055546,3.7071351623827176,1077
UI,5000,0.9,1,LogisticRegression,563,1008.0,2484,0.2014659146944045,0.07872937522468242,0.23708028885471752,0.6483133548843445,2.569666996121549,1055
UI,5000,0.9,2,real,557,1002.0,2526,0.200327246551912,0.08021828424125772,0.25023857189018245,0.6002177894860546,2.3959686994571903,1051
UI,5000,0.9,2,KNN,544,990.0,2152,0.19794251159470178,0.06479075362320583,0.16130832872668785,1.029164068439056,4.170143852569451,1031
UI,5000,0.9,2,MLP,534,981.0,2477,0.1961507229434761,0.0772990328676404,0.24622657286127914,0.6004762237916046,2.460823855966184,1031
UI,5000,0.9,2,AdaBoostClassifier,550,996.0,2512,0.1990773375954189,0.07935524260212475,0.2491349300516257,0.5999970336867196,2.4138921459348617,1024
UI,5000,0.9,2,RandomForest,554,1000.0,2256,0.1998174966063245,0.06923490331497144,0.18329968224153861,0.8902962131546112,3.565250614702269,1027
UI,5000,0.9,2,LogisticRegression,534,982.0,2425,0.19622016704648923,0.07517318263601695,0.23250911207584474,0.6477044658192115,2.6532022430490367,1022
UI,5000,0.9,3,real,582,1025.0,2478,0.20480831618193004,0.07923196213518781,0.22893950439474828,0.6897874711315737,2.6781786544338635,1053
UI,5000,0.9,3,KNN,603,1044.0,2030,0.208679971142229,0.06292630127281866,0.11735396966264254,1.569529762673397,5.95169881506198,1073
UI,5000,0.9,3,MLP,613,1053.0,2507,0.21049104750441017,0.08176383272543637,0.22539609093408397,0.7233807273685959,2.713253447855167,1088
UI,5000,0.9,3,AdaBoostClassifier,604,1045.0,2488,0.20887341297652967,0.08062447152143218,0.22388755722940415,0.7240654942193384,2.7424623127519085,1058
UI,5000,0.9,3,RandomForest,618,1057.0,2278,0.21131569207531062,0.07274943260332646,0.16857602230021665,1.042217812822718,3.8898239233329868,1065
UI,5000,0.9,3,LogisticRegression,604,1045.0,2435,0.20882489067988705,0.07842189549673469,0.21071711016269287,0.7821952050172136,2.9635038947279777,1076
UI,5000,0.9,4,real,546,992.0,2483,0.19832793028844567,0.0780320480670826,0.24339339407083202,0.6165172344522571,2.4920577078445794,1063
UI,5000,0.9,4,KNN,541,988.0,2007,0.19744359263896716,0.059391728295572044,0.12878836875957253,1.3356419998806934,5.429034341869093,1064
UI,5000,0.9,4,MLP,587,1029.0,2516,0.20567018262500397,0.08102250864486439,0.23702206302030593,0.662055715986355,2.556960806177359,1102
UI,5000,0.9,4,AdaBoostClassifier,558,1003.0,2459,0.20055231944479487,0.07749830452993861,0.23250058665127274,0.6620361253146978,2.639028290922232,1054
UI,5000,0.9,4,RandomForest,537,984.0,2187,0.19676789849631388,0.0658782236036152,0.1718479433040995,0.9482437595595633,3.8708541055246597,1055
UI,5000,0.9,4,LogisticRegression,544,990.0,2393,0.19794102164307906,0.07424288886198799,0.22085007750351554,0.6983277226480481,2.829630842293283,1056
UI,10000,0.9,1,real,1094,1986.0,4902,0.19854743280909198,0.07676132211906533,0.2346577993299482,0.6475673495509476,2.613957316816171,2068
UI,10000,0.9,1,KNN,1124,2013.0,4214,0.20123896383028916,0.06390361788951733,0.14561545925103583,1.180750042962439,4.6866526706192,2058
UI,10000,0.9,1,MLP,1057,1952.0,4803,0.19518813918307834,0.07402871472175732,0.22872472412531922,0.6581876378767966,2.713880155949007,2045
UI,10000,0.9,1,AdaBoostClassifier,1066,1961.0,4810,0.196013096094253,0.0743398116724454,0.22792201656952626,0.663987613994417,2.723477954497322,2056
UI,10000,0.9,1,RandomForest,1115,2004.0,4321,0.20038176773998317,0.06569170967023891,0.15938981328054572,1.056798748478357,4.217127918590866,2059
UI,10000,0.9,1,LogisticRegression,1054,1950.0,4724,0.19490290218897746,0.07238097621458191,0.21918661793868266,0.6943069594364636,2.868015363907881,2042
UI,10000,0.9,2,real,1169,2053.0,5069,0.20521914696797508,0.0816913550120716,0.24264516129234165,0.6405391029595969,2.4807052469130495,2074
UI,10000,0.9,2,KNN,1200,2081.0,4324,0.20808972169325177,0.06756596416631956,0.1472472179491753,1.205109961245164,4.586189826470797,2098
UI,10000,0.9,2,MLP,1133,2021.0,4963,0.20204115776725565,0.07878701457789238,0.23549349166639205,0.6559067894897392,2.5904950661362043,2055
UI,10000,0.9,2,AdaBoostClassifier,1193,2074.0,5063,0.20738620941357933,0.08207696997356738,0.23767248349349546,0.6651851811204244,2.5422854747216843,2094
UI,10000,0.9,2,RandomForest,1190,2072.0,4557,0.20718422843341136,0.07180778737202967,0.17583509115292056,0.9711029216168879,3.7160440149995253,2087
UI,10000,0.9,2,LogisticRegression,1188,2070.0,4999,0.20695279781236592,0.08064436502294212,0.230405408060488,0.6912587483214855,2.6489171547435655,2090
UI,10000,0.9,3,real,1138,2024.0,5086,0.20249831820118933,0.08141527500150915,0.25022613272503397,0.6067629527776687,2.389622193368798,2073
UI,10000,0.9,3,KNN,1123,2012.0,4091,0.20111203986302048,0.06164454850558377,0.13194140394384374,1.3231406501648941,5.255981369982893,2059
UI,10000,0.9,3,MLP,1042,1939.0,4809,0.1938022586162623,0.07386697275400746,0.23237950189783838,0.6401880763035384,2.6631174727359492,1985
UI,10000,0.9,3,AdaBoostClassifier,1080,1973.0,4892,0.19728625284883852,0.07628115657164476,0.23590714837365395,0.6390014739493826,2.599954432618134,2027
UI,10000,0.9,3,RandomForest,1112,2002.0,4388,0.20016287258578308,0.06691389289929435,0.16770208339398707,0.9933993571424556,3.9695557818862746,2060
UI,10000,0.9,3,LogisticRegression,1090,1982.0,4853,0.19815269188136667,0.07567659655189363,0.22916809845267813,0.6665081977469375,2.6971009029608304,2044
UI,10000,0.9,4,real,1186,2069.0,5067,0.20681219948006568,0.08202439812070174,0.23928854941851058,0.6574673491345967,2.521587613712879,2074
UI,10000,0.9,4,KNN,1188,2070.0,4119,0.20694584985270897,0.0635571660997805,0.12631412478406187,1.4313970530653846,5.485373947086283,2083
UI,10000,0.9,4,MLP,1095,1986.0,4863,0.19857309791312963,0.07597224922408503,0.22961263978067714,0.6662447017637829,2.688916237787221,1997
UI,10000,0.9,4,AdaBoostClassifier,1206,2086.0,4986,0.20857409952021305,0.08076148653682653,0.22571102171922044,0.7155017294698063,2.714942084851224,2104
UI,10000,0.9,4,RandomForest,1152,2038.0,4353,0.20374173530332837,0.06706098708876004,0.15749324106770132,1.089912100116412,4.259566729709256,2096
UI,10000,0.9,4,LogisticRegression,1181,2064.0,4946,0.20634975940073363,0.0794106334946201,0.22489170541277634,0.7112019084927899,2.735382718381532,2081
2S,500,0.9,1,real,73,117.0,238,0.23281083572669847,0.0822705874730855,0.15715643033133528,1.2485847090591462,4.114502044003932,127
2S,500,0.9,1,KNN,67,110.0,221,0.22186985944409066,0.07255990826945205,0.13515514257310307,1.4197240542059004,4.979180500677147,120
2S,500,0.9,1,MLP,65,109.0,214,0.2172716761467284,0.06884901234181975,0.12725763627815348,1.4900653646883366,5.368009240864207,121
2S,500,0.9,1,AdaBoostClassifier,76,119.0,261,0.23686312509493895,0.09293402830691373,0.20375135578437933,0.9256475447534878,2.982295257149896,124
2S,500,0.9,1,RandomForest,70,114.0,256,0.22659614171822218,0.0878309395696272,0.2081886411880315,0.8618212686895469,2.94151475528124,125
2S,500,0.9,1,LogisticRegression,65,108.0,209,0.21780243213790562,0.06703988353066163,0.11505906643651954,1.6751594950329902,6.016028700481534,118
2S,500,0.9,2,real,78,121.0,236,0.24056617679953407,0.0837670304902254,0.14173936811412066,1.456677009768418,4.598525883438045,126
2S,500,0.9,2,KNN,102,143.0,281,0.28516357515399954,0.11733539818507394,0.17668855609984585,1.3287698987991963,3.3309062119439625,144
2S,500,0.9,2,MLP,88,130.0,262,0.2596576805037583,0.10031732248850568,0.1711192758783425,1.257749865612531,3.586127131102623,143
